produto_id;produto;capacidade;cor;titulo_da_cor;esgotado;e_a_cor_do_card
14973473718632;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0.;354ml;Black 2.0;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0. | 354ml;False;True
14973473718632;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0.;354ml;Twilight;Garrafa Térmica Twist Flip Stanley 1913 Twilight | 354ml;False;False
14973473718632;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0.;354ml;Cream Gloss;Garrafa Térmica Twist Flip Stanley 1913 Cream Gloss | 354ml;False;False
14973473718632;Garrafa Térmica Twist Flip Stanley 1913 Black 2.0.;354ml;Dried Pine;Garrafa Térmica Twist Flip Stanley 1913 Dried Pine | 354ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Cornflower Chevron;Copo Quencher Cornflower Chevron Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Cream Chevron;Copo Quencher Cream Chevron Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Cream;Copo Quencher Cream Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Peach Rose;Copo Quencher Peach Rose Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Plumeria Chevron;Copo Quencher Plumeria Chevron Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Purple Dust;Copo Quencher Purple Dust Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Pomelo;Copo Quencher Pomelo Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Sea Foam;Copo Quencher Sea Foam Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Rose Quartz;Copo Quencher Rose Quartz Stanley 1913 | 591ml;False;False
14973472309608;Copo Quencher Sea Glass Plume Stanley 1913;591ml;Sea Glass Plume;Copo Quencher Sea Glass Plume Stanley 1913 | 591ml;False;True
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Rose Quartz;Copo Quencher Rose Quartz Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cream;Copo Quencher Cream Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Frost;Copo Quencher Frost Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Black 2.0;Copo Quencher Black 2.0 Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Antique Pink;Copo Quencher Antique Pink Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Camel;Copo Quencher Camel Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Hydrangea;Copo Quencher Hydrangea Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cherry Blossom;Copo Quencher Cherry Blossom Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cream Moon;Copo Quencher Cream Moon Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Dew Drop;Copo Quencher Dew Drop Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Pistachio;Copo Quencher Pistachio Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Almond Rose;Copo Quencher Almond Rose Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Bloom;Copo Quencher Bloom Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cornflower Cabana Gloss;Copo Quencher Cornflower Cabana Gloss Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cornflower Gloss;Copo Quencher Cornflower Gloss Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cream Royal;Copo Quencher Cream Royal Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Fuchsia;Copo Quencher Fuchsia Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Peach Whip Cabana Gloss;Copo Quencher Peach Whip Cabana Gloss Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Peach Whip Gloss;Copo Quencher Peach Whip Gloss Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Cool Serene;Copo Quencher Cool Serene Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Citron;Copo Quencher Citron Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Ash;Copo Quencher Ash Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Black 2.0;Copo Quencher Black 2.0 Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Peach Rose;Copo Quencher Peach Rose Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Purple Dust;Copo Quencher Purple Dust Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Sahara Plume;Copo Quencher Sahara Plume Stanley 1913 | 887ml;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Sea Glass Plume;Copo Quencher Sea Glass Plume Stanley 1913 | 887ml;False;True
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Tropical Teal;Copo Quencher Heat Wave Tropical Teal Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Chili;Copo Quencher Heat Wave Heat Wave Chili Stanley 1913 | 887ML;False;False
14973472276840;Copo Quencher Sea Glass Plume Stanley 1913;887ml;Bright Lime;Copo Quencher Heat Wave Bright Lime Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Rose Quartz;Copo Quencher Rose Quartz Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cream;Copo Quencher Cream Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Frost;Copo Quencher Frost Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Black 2.0;Copo Quencher Black 2.0 Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Antique Pink;Copo Quencher Antique Pink Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Camel;Copo Quencher Camel Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Hydrangea;Copo Quencher Hydrangea Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cherry Blossom;Copo Quencher Cherry Blossom Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cream Moon;Copo Quencher Cream Moon Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Dew Drop;Copo Quencher Dew Drop Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Pistachio;Copo Quencher Pistachio Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Almond Rose;Copo Quencher Almond Rose Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Bloom;Copo Quencher Bloom Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cornflower Cabana Gloss;Copo Quencher Cornflower Cabana Gloss Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cornflower Gloss;Copo Quencher Cornflower Gloss Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cream Royal;Copo Quencher Cream Royal Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Fuchsia;Copo Quencher Fuchsia Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Peach Whip Cabana Gloss;Copo Quencher Peach Whip Cabana Gloss Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Peach Whip Gloss;Copo Quencher Peach Whip Gloss Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Cool Serene;Copo Quencher Cool Serene Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Citron;Copo Quencher Citron Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Ash;Copo Quencher Ash Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Black 2.0;Copo Quencher Black 2.0 Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Peach Rose;Copo Quencher Peach Rose Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Purple Dust;Copo Quencher Purple Dust Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Sahara Plume;Copo Quencher Sahara Plume Stanley 1913 | 887ml;False;True
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Sea Glass Plume;Copo Quencher Sea Glass Plume Stanley 1913 | 887ml;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Tropical Teal;Copo Quencher Heat Wave Tropical Teal Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Chili;Copo Quencher Heat Wave Heat Wave Chili Stanley 1913 | 887ML;False;False
14973472244072;Copo Quencher Sahara Plume Stanley 1913;887ml;Bright Lime;Copo Quencher Heat Wave Bright Lime Stanley 1913 | 887ML;False;False
14973472211304;Mochila Térmica Madeleine Sea Glass Plume Stanley 1913;13.2L;Black;Mochila Térmica Madeleine Black Stanley 1913 | 13.2L;False;False
14973472211304;Mochila Térmica Madeleine Sea Glass Plume Stanley 1913;13.2L;Sea Glass Plume;Mochila Térmica Madeleine Sea Glass Plume Stanley 1913 | 13.2L;False;True
14973472211304;Mochila Térmica Madeleine Sea Glass Plume Stanley 1913;13.2L;Ash;Mochila Térmica Madeleine Mini Ash Stanley 1913 | 13.2L;False;False
14973472178536;Lancheira Térmica Julienne Sea Glass Plume Stanley 1913;7L;Fuchsia;Lancheira Térmica Julienne Fuchsia Stanley 1913 | 7L;False;False
14973472178536;Lancheira Térmica Julienne Sea Glass Plume Stanley 1913;7L;Seafoam;Lancheira Térmica Julienne Seafoam Stanley 1913 | 7L;False;False
14973472178536;Lancheira Térmica Julienne Sea Glass Plume Stanley 1913;7L;Ash;Lancheira Térmica Julienne Ash Stanley 1913 | 7L;False;False
14973472178536;Lancheira Térmica Julienne Sea Glass Plume Stanley 1913;7L;Sea Glass Plume;Lancheira Térmica Julienne Sea Glass Plume Stanley 1913 | 7L;False;True
14973472145768;Lancheira Térmica Julienne Ash Stanley 1913;7L;Fuchsia;Lancheira Térmica Julienne Fuchsia Stanley 1913 | 7L;False;False
14973472145768;Lancheira Térmica Julienne Ash Stanley 1913;7L;Seafoam;Lancheira Térmica Julienne Seafoam Stanley 1913 | 7L;False;False
14973472145768;Lancheira Térmica Julienne Ash Stanley 1913;7L;Ash;Lancheira Térmica Julienne Ash Stanley 1913 | 7L;False;True
14973472145768;Lancheira Térmica Julienne Ash Stanley 1913;7L;Sea Glass Plume;Lancheira Térmica Julienne Sea Glass Plume Stanley 1913 | 7L;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Ash;Garrafa Térmica Aerolight Flip Straw Ash Stanley 1913 | 473ml;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Black;Garrafa Térmica Aerolight Flip Straw Black Stanley 1913 | 473ml;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Frost;Garrafa Térmica Aerolight Flip Straw Frost Stanley 1913 | 473ml;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Pomelo;Garrafa Térmica Aerolight Flip Straw Pomelo Stanley 1913 | 473ml;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Rose Quartz;Garrafa Térmica Aerolight Flip Straw Rose Quartz Stanley 1913 | 473ml;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Chartreuse;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913 | 473ml;False;False
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Cobalt Chartreuse;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913 | 473ml;False;True
14973472113000;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913;473ml;Dark Blossom;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Ash;Garrafa Térmica Aerolight Flip Straw Ash Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Black;Garrafa Térmica Aerolight Flip Straw Black Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Frost;Garrafa Térmica Aerolight Flip Straw Frost Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Pomelo;Garrafa Térmica Aerolight Flip Straw Pomelo Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Rose Quartz;Garrafa Térmica Aerolight Flip Straw Rose Quartz Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Chartreuse;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913 | 473ml;False;True
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Cobalt Chartreuse;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913 | 473ml;False;False
14973472080232;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913;473ml;Dark Blossom;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Ash;Garrafa Térmica Aerolight Flip Straw Ash Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Black;Garrafa Térmica Aerolight Flip Straw Black Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Frost;Garrafa Térmica Aerolight Flip Straw Frost Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Pomelo;Garrafa Térmica Aerolight Flip Straw Pomelo Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Rose Quartz;Garrafa Térmica Aerolight Flip Straw Rose Quartz Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Chartreuse;Garrafa Térmica Aerolight Flip Straw Chartreuse Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Cobalt Chartreuse;Garrafa Térmica Aerolight Flip Straw Cobalt Chartreuse Stanley 1913 | 473ml;False;False
14973472047464;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;473ml;Dark Blossom;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913 | 473ml;False;True
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Pomelo;Garrafa Térmica Aerolight Flip Straw Pomelo Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Lilac;Garrafa Térmica Aerolight Flip Straw Lilac Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Black;Garrafa Térmica Aerolight Flip Straw Black Stanley 1913 | 710ML;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Ash;Garrafa Térmica Aerolight Flip Straw Ash Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Rose Quartz;Garrafa Térmica Aerolight Flip Straw Rose Quartz Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Hot Coral;Garrafa Térmica Aerolight Flip Straw Hot Coral Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Splash;Garrafa Térmica Aerolight Flip Straw Splash Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Frost;Garrafa Térmica Aerolight Flip Straw Heat Wave Frost Stanley 1913 | 710ML;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Vivid Violet;Garrafa Térmica Aerolight Flip Straw Heat Wave Vivid Violet Stanley 1913 | 710ML;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Apple Shimmer;Garrafa Térmica Aerolight Flip Straw Stanley 1913 Candy Apple Shimmer  | 710ML;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Clover Shimmer;Garrafa Térmica Aerolight Flip Straw Stanley 1913 Clover Shimmer | 710ML;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Pink Messi;Garrafa Térmica Aerolight Flip Straw Pink Messi Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Striker Blue;Garrafa Térmica Aerolight Flip Straw Messi Blue Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Cornflower Gloss;Garrafa Térmica Aerolight Flip Straw Cornflower Gloss Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Peach Whip Gloss;Garrafa Térmica Aerolight Flip Straw Peach Whip Gloss Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Cream Rose Gold;Garrafa Térmica Aerolight Flip Straw Cream Rose Gold Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Terracota;Garrafa Térmica Aerolight Flip Straw Terracota Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Agave;Garrafa Térmica Aerolight Flip Straw Agave Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Dark Blossom;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913 | 710ml;False;True
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Messi Black;Garrafa Térmica Aerolight Flip Straw Messi Black Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Prickly Pear;Garrafa Térmica Aerolight Flip Straw Prickly Pear Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Twilight;Garrafa Térmica Aerolight Flip Straw Twilight Stanley 1913 | 710ml;False;False
14973472014696;Garrafa Térmica Aerolight Flip Straw Dark Blossom Stanley 1913;710ml;Honeydew Hypergrip;Garrafa Térmica Aerolight Flip Straw Honeydew Hypergrip Stanley 1913 | 710ml;False;False
14973471981928;Mochila Térmica Madeleine Black Stanley 1913;13.2L;Black;Mochila Térmica Madeleine Black Stanley 1913 | 13.2L;False;True
14973471981928;Mochila Térmica Madeleine Black Stanley 1913;13.2L;Sea Glass Plume;Mochila Térmica Madeleine Sea Glass Plume Stanley 1913 | 13.2L;False;False
14973471981928;Mochila Térmica Madeleine Black Stanley 1913;13.2L;Ash;Mochila Térmica Madeleine Mini Ash Stanley 1913 | 13.2L;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Messi Black;Cuia Térmica Mate Messi Black Stanley 1913 | 236ml;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Dried Pine;Cuia Térmica Dried Pine Stanley 1913 | 236ml;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Hammertone Black;Cuia Térmica Hammertone Black Stanley 1913 | 236ml;False;True
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Hammertone Green;Cuia Térmica Hammertone Green Stanley 1913 | 236ml;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Matte Red;Cuia Térmica Matte Red Stanley 1913 | 236ml;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Rose Quartz;Cuia Térmica Rose Quartz Stanley 1913 | 236ml;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Toast;Cuia Térmica Toast Stanley 1913 | 236ml;False;False
14973471949160;Cuia Térmica Hammertone Black Stanley 1913;236ml;Stainless Steel;Cuia Térmica Stainless Steel Stanley 1913 | 236ml;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Agave;Quencher Protour Agave Stanley 1913 | 1.18l;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Ash Fade;Quencher Protour Ash Fade Stanley 1913 | 1.18l;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Black Fade;Quencher Protour Black Fade Stanley 1913 | 1.18l;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Dried Pine;Quencher Protour Dried Pine Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Frost Fade;Quencher Protour Frost Fade Stanley 1913 | 1.18l;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Messi Black;Quencher Protour Messi Black Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Pink Messi;Quencher Protour Pink Messi Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Prickly Pear;Quencher Protour Prickly Pear Stanley 1913 | 1.18l;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Rose Quartz Fade;Quencher Protour Rose Quartz Fade Stanley 1913 | 1.18l;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Toast;Quencher Protour Toast Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Twilight;Quencher Protour Twilight Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Wild Blooms;Quencher Protour Wild Blooms Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Costal Teal;Quencher Protour Costal Teal Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Frost;Quencher Protour Frost Lovely Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Orange Sherbet;Quencher Protour Orange Sherbet Stanley 1913 | 1.18L;False;True
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Dark Navy;Quencher Protour Dark Navy Stanley 1913 | 1.18L;False;False
14973471687016;Quencher Protour Orange Sherbet Stanley 1913;1.18L;Cream;Quencher Protour Cream Stanley 1913 | 1.18l;False;False
14973471588712;Garrafa Térmica Aerolight Transit Ash Stanley 1913;591ml;Blue Sky;Garrafa Térmica Aerolight Transit Blue Sky Stanley 1913 | 591ml;False;False
14973471588712;Garrafa Térmica Aerolight Transit Ash Stanley 1913;591ml;Peach Rose;Garrafa Térmica Aerolight Transit Peach Rose Stanley 1913 | 591ml;False;False
14973471588712;Garrafa Térmica Aerolight Transit Ash Stanley 1913;591ml;Ash;Garrafa Térmica Aerolight Transit Ash Stanley 1913 | 591ml;False;True
14973471555944;Garrafa Térmica Aerolight Transit Blue Sky Stanley 1913;591ml;Blue Sky;Garrafa Térmica Aerolight Transit Blue Sky Stanley 1913 | 591ml;False;True
14973471555944;Garrafa Térmica Aerolight Transit Blue Sky Stanley 1913;591ml;Peach Rose;Garrafa Térmica Aerolight Transit Peach Rose Stanley 1913 | 591ml;False;False
14973471555944;Garrafa Térmica Aerolight Transit Blue Sky Stanley 1913;591ml;Ash;Garrafa Térmica Aerolight Transit Ash Stanley 1913 | 591ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Hammertone Black;Camp Mug Hammertone Black Stanley 1913 | 236ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Hammertone Green;Camp Mug Hammertone Green Stanley 1913 | 236ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Purple Smoke;Camp Mug Purple Smoke Stanley 1913 | 236ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Slate Blue;Camp Mug Slate Blue Stanley 1913 | 236ml;False;True
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Ash;Camp Mug Ash Stanley 1913 | 236ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Coffee;Camp Mug Coffee Stanley 1913 | 236ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Rose Quartz;Camp Mug Rose Quartz Stanley 1913 | 236ml;False;False
14973471490408;Camp Mug Slate Blue Stanley 1913;236ml;Toast;Camp Mug Toast Stanley 1913 | 236ml;False;False
